gov_id,official_release_date,week_range,round_idx,rounds_cumsum,current_week_real_idx,current_week_active_idx,gap_real_week_2to1,gap_real_week_1tocurrent,boxoffice_week_2,boxoffice_week_1,audience_week_2,audience_week_1,screens_week_2,screens_week_1,open_week1_days,open_week1_boxoffice,open_week1_boxoffice_daily_avg,open_week2_boxoffice,amount,tickets,theater_count
29378,2025-09-12,2025-09-15~2025-09-21,1,1,2,2.0,0,0,,2643087.0,,9961.0,,66.0,3,2643087.0,881029.0,3264678.0,3264678.0,12711.0,66
29378,2025-09-12,2025-09-22~2025-09-28,1,1,3,3.0,0,0,2643087.0,3264678.0,9961.0,12711.0,66.0,66.0,3,2643087.0,881029.0,3264678.0,1522854.0,5944.0,66
29378,2025-09-12,2025-09-29~2025-10-05,1,1,4,4.0,0,0,3264678.0,1522854.0,12711.0,5944.0,66.0,66.0,3,2643087.0,881029.0,3264678.0,1144142.0,4456.0,53
29378,2025-09-12,2025-10-06~2025-10-12,1,1,5,5.0,0,0,1522854.0,1144142.0,5944.0,4456.0,66.0,53.0,3,2643087.0,881029.0,3264678.0,822684.0,3157.0,40
29378,2025-09-12,2025-10-13~2025-10-19,1,1,6,6.0,0,0,1144142.0,822684.0,4456.0,3157.0,53.0,40.0,3,2643087.0,881029.0,3264678.0,385607.0,1508.0,28
29378,2025-09-12,2025-10-20~2025-10-26,1,1,7,7.0,0,0,822684.0,385607.0,3157.0,1508.0,40.0,28.0,3,2643087.0,881029.0,3264678.0,118060.0,480.0,22
29378,2025-09-12,2025-10-27~2025-11-02,1,1,8,8.0,0,0,385607.0,118060.0,1508.0,480.0,28.0,22.0,3,2643087.0,881029.0,3264678.0,58535.0,243.0,6
29378,2025-09-12,2025-11-03~2025-11-09,1,1,9,9.0,0,0,118060.0,58535.0,480.0,243.0,22.0,6.0,3,2643087.0,881029.0,3264678.0,46940.0,205.0,6
29380,2025-09-19,2025-09-15~2025-09-21,1,1,1,1.0,0,0,,,,,,,3,1220588.0,406862.6666666667,796644.0,1220588.0,4654.0,71
29380,2025-09-19,2025-09-22~2025-09-28,1,1,2,2.0,0,0,,1220588.0,,4654.0,,71.0,3,1220588.0,406862.6666666667,796644.0,796644.0,3173.0,71
29380,2025-09-19,2025-09-29~2025-10-05,1,1,3,3.0,0,0,1220588.0,796644.0,4654.0,3173.0,71.0,71.0,3,1220588.0,406862.6666666667,796644.0,330969.0,1295.0,62
29380,2025-09-19,2025-10-06~2025-10-12,1,1,4,4.0,0,0,796644.0,330969.0,3173.0,1295.0,71.0,62.0,3,1220588.0,406862.6666666667,796644.0,57998.0,218.0,9
29380,2025-09-19,2025-10-13~2025-10-19,1,1,5,5.0,0,0,330969.0,57998.0,1295.0,218.0,62.0,9.0,3,1220588.0,406862.6666666667,796644.0,10350.0,40.0,2
29380,2025-09-19,2025-10-20~2025-10-26,1,1,6,6.0,0,0,57998.0,10350.0,218.0,40.0,9.0,2.0,3,1220588.0,406862.6666666667,796644.0,1680.0,7.0,1
29380,2025-09-19,2025-10-27~2025-11-02,1,1,7,7.0,0,0,10350.0,1680.0,40.0,7.0,2.0,1.0,3,1220588.0,406862.6666666667,796644.0,35110.0,197.0,3
29380,2025-09-19,2025-11-03~2025-11-09,1,1,8,8.0,0,0,1680.0,35110.0,7.0,197.0,1.0,3.0,3,1220588.0,406862.6666666667,796644.0,39090.0,225.0,3
29513,2024-11-29,2024-11-25~2024-12-01,1,1,1,1.0,0,0,,,,,,,3,1528547.0,509515.6666666667,1639381.0,1528547.0,6123.0,78
29513,2024-11-29,2024-12-02~2024-12-08,1,1,2,2.0,0,0,,1528547.0,,6123.0,,78.0,3,1528547.0,509515.6666666667,1639381.0,1639381.0,6438.0,78
29513,2024-11-29,2024-12-09~2024-12-15,1,1,3,3.0,0,0,1528547.0,1639381.0,6123.0,6438.0,78.0,78.0,3,1528547.0,509515.6666666667,1639381.0,579082.0,2277.0,77
29513,2024-11-29,2024-12-16~2024-12-22,1,1,4,4.0,0,0,1639381.0,579082.0,6438.0,2277.0,78.0,77.0,3,1528547.0,509515.6666666667,1639381.0,151704.0,613.0,39
29513,2024-11-29,2024-12-23~2024-12-29,1,1,5,5.0,0,0,579082.0,151704.0,2277.0,613.0,77.0,39.0,3,1528547.0,509515.6666666667,1639381.0,45877.0,175.0,11
29513,2024-11-29,2024-12-30~2025-01-05,1,1,6,6.0,0,0,151704.0,45877.0,613.0,175.0,39.0,11.0,3,1528547.0,509515.6666666667,1639381.0,24646.0,84.0,2
29513,2024-11-29,2025-01-06~2025-01-12,1,1,7,7.0,0,0,45877.0,24646.0,175.0,84.0,11.0,2.0,3,1528547.0,509515.6666666667,1639381.0,6180.0,22.0,1
29513,2024-11-29,2025-01-13~2025-01-19,1,1,8,8.0,0,0,24646.0,6180.0,84.0,22.0,2.0,1.0,3,1528547.0,509515.6666666667,1639381.0,1360.0,5.0,1
29513,2024-11-29,2025-09-15~2025-09-21,2,2,1,1.0,0,0,,,,,,,3,1528547.0,509515.6666666667,1639381.0,14724.0,51.0,1
29513,2024-11-29,2025-09-22~2025-09-28,2,2,2,,0,0,,,,,,,3,1528547.0,509515.6666666667,1639381.0,0.0,0.0,0
29513,2024-11-29,2025-09-29~2025-10-05,2,2,3,2.0,0,1,,14724.0,,51.0,,1.0,3,1528547.0,509515.6666666667,1639381.0,13822.0,47.0,1
29513,2024-11-29,2025-10-06~2025-10-12,2,2,4,,0,0,,,,,,,3,1528547.0,509515.6666666667,1639381.0,0.0,0.0,0
29513,2024-11-29,2025-10-13~2025-10-19,2,2,5,3.0,1,1,14724.0,13822.0,51.0,47.0,1.0,1.0,3,1528547.0,509515.6666666667,1639381.0,16960.0,62.0,1
29611,2024-12-25,2024-12-23~2024-12-29,1,1,1,1.0,0,0,,,,,,,5,1239601.0,247920.2,1470683.0,1239601.0,5084.0,55
29611,2024-12-25,2024-12-30~2025-01-05,1,1,2,2.0,0,0,,1239601.0,,5084.0,,55.0,5,1239601.0,247920.2,1470683.0,1470683.0,5887.0,54
29611,2024-12-25,2025-01-06~2025-01-12,1,1,3,3.0,0,0,1239601.0,1470683.0,5084.0,5887.0,55.0,54.0,5,1239601.0,247920.2,1470683.0,967163.0,3854.0,46
29611,2024-12-25,2025-01-13~2025-01-19,1,1,4,4.0,0,0,1470683.0,967163.0,5887.0,3854.0,54.0,46.0,5,1239601.0,247920.2,1470683.0,727055.0,2956.0,37
29611,2024-12-25,2025-01-20~2025-01-26,1,1,5,5.0,0,0,967163.0,727055.0,3854.0,2956.0,46.0,37.0,5,1239601.0,247920.2,1470683.0,522227.0,2044.0,30
29611,2024-12-25,2025-01-27~2025-02-02,1,1,6,6.0,0,0,727055.0,522227.0,2956.0,2044.0,37.0,30.0,5,1239601.0,247920.2,1470683.0,293229.0,1171.0,20
29611,2024-12-25,2025-02-03~2025-02-09,1,1,7,7.0,0,0,522227.0,293229.0,2044.0,1171.0,30.0,20.0,5,1239601.0,247920.2,1470683.0,281873.0,1160.0,15
29611,2024-12-25,2025-02-10~2025-02-16,1,1,8,8.0,0,0,293229.0,281873.0,1171.0,1160.0,20.0,15.0,5,1239601.0,247920.2,1470683.0,178623.0,719.0,12
29611,2024-12-25,2025-02-17~2025-02-23,1,1,9,9.0,0,0,281873.0,178623.0,1160.0,719.0,15.0,12.0,5,1239601.0,247920.2,1470683.0,120734.0,491.0,7
29611,2024-12-25,2025-02-24~2025-03-02,1,1,10,10.0,0,0,178623.0,120734.0,719.0,491.0,12.0,7.0,5,1239601.0,247920.2,1470683.0,126572.0,536.0,8
29611,2024-12-25,2025-03-03~2025-03-09,1,1,11,11.0,0,0,120734.0,126572.0,491.0,536.0,7.0,8.0,5,1239601.0,247920.2,1470683.0,135840.0,561.0,7
29611,2024-12-25,2025-03-10~2025-03-16,1,1,12,12.0,0,0,126572.0,135840.0,536.0,561.0,8.0,7.0,5,1239601.0,247920.2,1470683.0,85896.0,335.0,9
29611,2024-12-25,2025-03-17~2025-03-23,1,1,13,13.0,0,0,135840.0,85896.0,561.0,335.0,7.0,9.0,5,1239601.0,247920.2,1470683.0,171800.0,698.0,9
29611,2024-12-25,2025-03-24~2025-03-30,1,1,14,14.0,0,0,85896.0,171800.0,335.0,698.0,9.0,9.0,5,1239601.0,247920.2,1470683.0,401524.0,1588.0,8
29611,2024-12-25,2025-03-31~2025-04-06,1,1,15,15.0,0,0,171800.0,401524.0,698.0,1588.0,9.0,8.0,5,1239601.0,247920.2,1470683.0,23460.0,102.0,2
29611,2024-12-25,2025-04-07~2025-04-13,1,1,16,16.0,0,0,401524.0,23460.0,1588.0,102.0,8.0,2.0,5,1239601.0,247920.2,1470683.0,93943.0,397.0,5
29611,2024-12-25,2025-04-14~2025-04-20,1,1,17,17.0,0,0,23460.0,93943.0,102.0,397.0,2.0,5.0,5,1239601.0,247920.2,1470683.0,187484.0,698.0,5
29611,2024-12-25,2025-04-21~2025-04-27,1,1,18,18.0,0,0,93943.0,187484.0,397.0,698.0,5.0,5.0,5,1239601.0,247920.2,1470683.0,273350.0,1113.0,7
29611,2024-12-25,2025-04-28~2025-05-04,1,1,19,19.0,0,0,187484.0,273350.0,698.0,1113.0,5.0,7.0,5,1239601.0,247920.2,1470683.0,198720.0,852.0,3
29611,2024-12-25,2025-05-05~2025-05-11,1,1,20,,0,0,,,,,,,5,1239601.0,247920.2,1470683.0,0.0,0.0,0
29611,2024-12-25,2025-05-12~2025-05-18,1,1,21,20.0,0,1,273350.0,198720.0,1113.0,852.0,7.0,3.0,5,1239601.0,247920.2,1470683.0,269150.0,1121.0,5
29611,2024-12-25,2025-05-19~2025-05-25,1,1,22,21.0,1,0,198720.0,269150.0,852.0,1121.0,3.0,5.0,5,1239601.0,247920.2,1470683.0,62190.0,273.0,3
29611,2024-12-25,2025-05-26~2025-06-01,1,1,23,22.0,0,0,269150.0,62190.0,1121.0,273.0,5.0,3.0,5,1239601.0,247920.2,1470683.0,92850.0,389.0,2
29611,2024-12-25,2025-06-02~2025-06-08,1,1,24,23.0,0,0,62190.0,92850.0,273.0,389.0,3.0,2.0,5,1239601.0,247920.2,1470683.0,26700.0,120.0,2
29611,2024-12-25,2025-06-09~2025-06-15,1,1,25,24.0,0,0,92850.0,26700.0,389.0,120.0,2.0,2.0,5,1239601.0,247920.2,1470683.0,33150.0,150.0,3
29611,2024-12-25,2025-06-16~2025-06-22,1,1,26,25.0,0,0,26700.0,33150.0,120.0,150.0,2.0,3.0,5,1239601.0,247920.2,1470683.0,38180.0,166.0,2
29611,2024-12-25,2025-06-23~2025-06-29,1,1,27,26.0,0,0,33150.0,38180.0,150.0,166.0,3.0,2.0,5,1239601.0,247920.2,1470683.0,42000.0,168.0,1
29611,2024-12-25,2025-06-30~2025-07-06,1,1,28,27.0,0,0,38180.0,42000.0,166.0,168.0,2.0,1.0,5,1239601.0,247920.2,1470683.0,17920.0,56.0,1
29611,2024-12-25,2025-07-07~2025-07-13,1,1,29,28.0,0,0,42000.0,17920.0,168.0,56.0,1.0,1.0,5,1239601.0,247920.2,1470683.0,26600.0,133.0,2
29611,2024-12-25,2025-07-14~2025-07-20,1,1,30,29.0,0,0,17920.0,26600.0,56.0,133.0,1.0,2.0,5,1239601.0,247920.2,1470683.0,27350.0,125.0,2
29611,2024-12-25,2025-07-21~2025-07-27,1,1,31,30.0,0,0,26600.0,27350.0,133.0,125.0,2.0,2.0,5,1239601.0,247920.2,1470683.0,67950.0,269.0,5
29611,2024-12-25,2025-07-28~2025-08-03,1,1,32,31.0,0,0,27350.0,67950.0,125.0,269.0,2.0,5.0,5,1239601.0,247920.2,1470683.0,14260.0,62.0,1
29611,2024-12-25,2025-08-04~2025-08-10,1,1,33,32.0,0,0,67950.0,14260.0,269.0,62.0,5.0,1.0,5,1239601.0,247920.2,1470683.0,32830.0,153.0,3
29611,2024-12-25,2025-08-11~2025-08-17,1,1,34,33.0,0,0,14260.0,32830.0,62.0,153.0,1.0,3.0,5,1239601.0,247920.2,1470683.0,48000.0,200.0,2
29611,2024-12-25,2025-08-18~2025-08-24,1,1,35,34.0,0,0,32830.0,48000.0,153.0,200.0,3.0,2.0,5,1239601.0,247920.2,1470683.0,14040.0,64.0,2
29611,2024-12-25,2025-08-25~2025-08-31,1,1,36,,0,0,,,,,,,5,1239601.0,247920.2,1470683.0,0.0,0.0,0
29611,2024-12-25,2025-09-01~2025-09-07,1,1,37,35.0,0,1,48000.0,14040.0,200.0,64.0,2.0,2.0,5,1239601.0,247920.2,1470683.0,38930.0,175.0,2
29611,2024-12-25,2025-09-08~2025-09-14,1,1,38,36.0,1,0,14040.0,38930.0,64.0,175.0,2.0,2.0,5,1239601.0,247920.2,1470683.0,18900.0,87.0,2
29611,2024-12-25,2025-09-15~2025-09-21,1,1,39,,0,0,,,,,,,5,1239601.0,247920.2,1470683.0,0.0,0.0,0
29611,2024-12-25,2025-09-22~2025-09-28,1,1,40,37.0,0,1,38930.0,18900.0,175.0,87.0,2.0,2.0,5,1239601.0,247920.2,1470683.0,36480.0,156.0,2
29611,2024-12-25,2025-09-29~2025-10-05,1,1,41,38.0,1,0,18900.0,36480.0,87.0,156.0,2.0,2.0,5,1239601.0,247920.2,1470683.0,10350.0,45.0,1
29611,2024-12-25,2025-10-06~2025-10-12,1,1,42,39.0,0,0,36480.0,10350.0,156.0,45.0,2.0,1.0,5,1239601.0,247920.2,1470683.0,28350.0,117.0,2
29611,2024-12-25,2025-10-13~2025-10-19,1,1,43,,0,0,,,,,,,5,1239601.0,247920.2,1470683.0,0.0,0.0,0
29611,2024-12-25,2025-10-20~2025-10-26,1,1,44,40.0,0,1,10350.0,28350.0,45.0,117.0,1.0,2.0,5,1239601.0,247920.2,1470683.0,26200.0,131.0,1
29611,2024-12-25,2025-10-27~2025-11-02,1,1,45,41.0,1,0,28350.0,26200.0,117.0,131.0,2.0,1.0,5,1239601.0,247920.2,1470683.0,26450.0,115.0,2
29611,2024-12-25,2025-11-03~2025-11-09,1,1,46,42.0,0,0,26200.0,26450.0,131.0,115.0,1.0,2.0,5,1239601.0,247920.2,1470683.0,8190.0,39.0,1
29653,2025-01-03,2024-12-30~2025-01-05,1,1,1,1.0,0,0,,,,,,,3,21897163.0,7299054.333333333,23638904.0,21897163.0,78761.0,81
29653,2025-01-03,2025-01-06~2025-01-12,1,1,2,2.0,0,0,,21897163.0,,78761.0,,81.0,3,21897163.0,7299054.333333333,23638904.0,23638904.0,84647.0,84
29653,2025-01-03,2025-01-13~2025-01-19,1,1,3,3.0,0,0,21897163.0,23638904.0,78761.0,84647.0,81.0,84.0,3,21897163.0,7299054.333333333,23638904.0,20411492.0,72900.0,84
29653,2025-01-03,2025-01-20~2025-01-26,1,1,4,4.0,0,0,23638904.0,20411492.0,84647.0,72900.0,84.0,84.0,3,21897163.0,7299054.333333333,23638904.0,17039781.0,60947.0,86
29653,2025-01-03,2025-01-27~2025-02-02,1,1,5,5.0,0,0,20411492.0,17039781.0,72900.0,60947.0,84.0,86.0,3,21897163.0,7299054.333333333,23638904.0,10402219.0,36823.0,86
29653,2025-01-03,2025-02-03~2025-02-09,1,1,6,6.0,0,0,17039781.0,10402219.0,60947.0,36823.0,86.0,86.0,3,21897163.0,7299054.333333333,23638904.0,8061915.0,28858.0,85
29653,2025-01-03,2025-02-10~2025-02-16,1,1,7,7.0,0,0,10402219.0,8061915.0,36823.0,28858.0,86.0,85.0,3,21897163.0,7299054.333333333,23638904.0,5584329.0,20060.0,84
29653,2025-01-03,2025-02-17~2025-02-23,1,1,8,8.0,0,0,8061915.0,5584329.0,28858.0,20060.0,85.0,84.0,3,21897163.0,7299054.333333333,23638904.0,3034197.0,11092.0,83
29653,2025-01-03,2025-02-24~2025-03-02,1,1,9,9.0,0,0,5584329.0,3034197.0,20060.0,11092.0,84.0,83.0,3,21897163.0,7299054.333333333,23638904.0,8322085.0,21337.0,81
29653,2025-01-03,2025-03-03~2025-03-09,1,1,10,10.0,0,0,3034197.0,8322085.0,11092.0,21337.0,83.0,81.0,3,21897163.0,7299054.333333333,23638904.0,8827042.0,21309.0,80
29653,2025-01-03,2025-03-10~2025-03-16,1,1,11,11.0,0,0,8322085.0,8827042.0,21337.0,21309.0,81.0,80.0,3,21897163.0,7299054.333333333,23638904.0,3781176.0,8913.0,60
29653,2025-01-03,2025-03-17~2025-03-23,1,1,12,12.0,0,0,8827042.0,3781176.0,21309.0,8913.0,80.0,60.0,3,21897163.0,7299054.333333333,23638904.0,3348085.0,7476.0,35
29653,2025-01-03,2025-03-24~2025-03-30,1,1,13,13.0,0,0,3781176.0,3348085.0,8913.0,7476.0,60.0,35.0,3,21897163.0,7299054.333333333,23638904.0,3721128.0,9264.0,31
29653,2025-01-03,2025-03-31~2025-04-06,1,1,14,14.0,0,0,3348085.0,3721128.0,7476.0,9264.0,35.0,31.0,3,21897163.0,7299054.333333333,23638904.0,1430400.0,2993.0,16
29653,2025-01-03,2025-04-07~2025-04-13,1,1,15,15.0,0,0,3721128.0,1430400.0,9264.0,2993.0,31.0,16.0,3,21897163.0,7299054.333333333,23638904.0,1123386.0,2407.0,9
29653,2025-01-03,2025-04-14~2025-04-20,1,1,16,16.0,0,0,1430400.0,1123386.0,2993.0,2407.0,16.0,9.0,3,21897163.0,7299054.333333333,23638904.0,1290725.0,2651.0,7
29653,2025-01-03,2025-04-21~2025-04-27,1,1,17,17.0,0,0,1123386.0,1290725.0,2407.0,2651.0,9.0,7.0,3,21897163.0,7299054.333333333,23638904.0,961545.0,1996.0,6
29653,2025-01-03,2025-04-28~2025-05-04,1,1,18,18.0,0,0,1290725.0,961545.0,2651.0,1996.0,7.0,6.0,3,21897163.0,7299054.333333333,23638904.0,469610.0,975.0,4
29653,2025-01-03,2025-05-05~2025-05-11,1,1,19,19.0,0,0,961545.0,469610.0,1996.0,975.0,6.0,4.0,3,21897163.0,7299054.333333333,23638904.0,637975.0,1247.0,5
29653,2025-01-03,2025-05-12~2025-05-18,1,1,20,20.0,0,0,469610.0,637975.0,975.0,1247.0,4.0,5.0,3,21897163.0,7299054.333333333,23638904.0,190610.0,365.0,5
29695,2025-07-19,2025-07-14~2025-07-20,1,1,1,1.0,0,0,,,,,,,2,20350.0,10175.0,13950.0,20350.0,85.0,1
29695,2025-07-19,2025-07-21~2025-07-27,1,1,2,,0,0,,,,,,,2,20350.0,10175.0,13950.0,0.0,0.0,0
29695,2025-07-19,2025-07-28~2025-08-03,1,1,3,2.0,0,1,,20350.0,,85.0,,1.0,2,20350.0,10175.0,13950.0,13950.0,59.0,6
29695,2025-07-19,2025-08-04~2025-08-10,1,1,4,3.0,1,0,20350.0,13950.0,85.0,59.0,1.0,6.0,2,20350.0,10175.0,13950.0,37535.0,152.0,6
29695,2025-07-19,2025-08-11~2025-08-17,1,1,5,4.0,0,0,13950.0,37535.0,59.0,152.0,6.0,6.0,2,20350.0,10175.0,13950.0,3130.0,10.0,2
29695,2025-07-19,2025-08-18~2025-08-24,1,1,6,5.0,0,0,37535.0,3130.0,152.0,10.0,6.0,2.0,2,20350.0,10175.0,13950.0,1210.0,4.0,1
29696,2025-07-19,2025-07-14~2025-07-20,1,1,1,1.0,0,0,,,,,,,2,19330.0,9665.0,16445.0,19330.0,77.0,1
29696,2025-07-19,2025-07-21~2025-07-27,1,1,2,,0,0,,,,,,,2,19330.0,9665.0,16445.0,0.0,0.0,0
29696,2025-07-19,2025-07-28~2025-08-03,1,1,3,2.0,0,1,,19330.0,,77.0,,1.0,2,19330.0,9665.0,16445.0,16445.0,68.0,5
29696,2025-07-19,2025-08-04~2025-08-10,1,1,4,3.0,1,0,19330.0,16445.0,77.0,68.0,1.0,5.0,2,19330.0,9665.0,16445.0,26465.0,102.0,5
29696,2025-07-19,2025-08-11~2025-08-17,1,1,5,4.0,0,0,16445.0,26465.0,68.0,102.0,5.0,5.0,2,19330.0,9665.0,16445.0,2430.0,9.0,2
29717,2024-12-27,2024-12-23~2024-12-29,1,1,1,1.0,0,0,,,,,,,3,1158365.0,386121.6666666667,1431203.0,1158365.0,4734.0,48
29717,2024-12-27,2024-12-30~2025-01-05,1,1,2,2.0,0,0,,1158365.0,,4734.0,,48.0,3,1158365.0,386121.6666666667,1431203.0,1431203.0,5705.0,48
29717,2024-12-27,2025-01-06~2025-01-12,1,1,3,3.0,0,0,1158365.0,1431203.0,4734.0,5705.0,48.0,48.0,3,1158365.0,386121.6666666667,1431203.0,416531.0,1683.0,47
29717,2024-12-27,2025-01-13~2025-01-19,1,1,4,4.0,0,0,1431203.0,416531.0,5705.0,1683.0,48.0,47.0,3,1158365.0,386121.6666666667,1431203.0,334938.0,1414.0,36
29717,2024-12-27,2025-01-20~2025-01-26,1,1,5,5.0,0,0,416531.0,334938.0,1683.0,1414.0,47.0,36.0,3,1158365.0,386121.6666666667,1431203.0,81980.0,367.0,18
29717,2024-12-27,2025-01-27~2025-02-02,1,1,6,6.0,0,0,334938.0,81980.0,1414.0,367.0,36.0,18.0,3,1158365.0,386121.6666666667,1431203.0,7376.0,31.0,3
29717,2024-12-27,2025-02-03~2025-02-09,1,1,7,7.0,0,0,81980.0,7376.0,367.0,31.0,18.0,3.0,3,1158365.0,386121.6666666667,1431203.0,3420.0,15.0,1
29758,2025-01-17,2025-01-13~2025-01-19,1,1,1,1.0,0,0,,,,,,,3,1005576.0,335192.0,1129782.0,1005576.0,3979.0,60
29758,2025-01-17,2025-01-20~2025-01-26,1,1,2,2.0,0,0,,1005576.0,,3979.0,,60.0,3,1005576.0,335192.0,1129782.0,1129782.0,4422.0,60
29758,2025-01-17,2025-01-27~2025-02-02,1,1,3,3.0,0,0,1005576.0,1129782.0,3979.0,4422.0,60.0,60.0,3,1005576.0,335192.0,1129782.0,501684.0,1898.0,51
29758,2025-01-17,2025-02-03~2025-02-09,1,1,4,4.0,0,0,1129782.0,501684.0,4422.0,1898.0,60.0,51.0,3,1005576.0,335192.0,1129782.0,120826.0,473.0,20
29758,2025-01-17,2025-02-10~2025-02-16,1,1,5,5.0,0,0,501684.0,120826.0,1898.0,473.0,51.0,20.0,3,1005576.0,335192.0,1129782.0,29025.0,124.0,9
29758,2025-01-17,2025-02-17~2025-02-23,1,1,6,6.0,0,0,120826.0,29025.0,473.0,124.0,20.0,9.0,3,1005576.0,335192.0,1129782.0,9540.0,38.0,3
29758,2025-01-17,2025-02-24~2025-03-02,1,1,7,7.0,0,0,29025.0,9540.0,124.0,38.0,9.0,3.0,3,1005576.0,335192.0,1129782.0,980.0,5.0,2
29766,2025-04-30,2025-04-28~2025-05-04,1,1,1,1.0,0,0,,,,,,,5,406297.0,81259.4,297564.0,406297.0,1681.0,38
29766,2025-04-30,2025-05-05~2025-05-11,1,1,2,2.0,0,0,,406297.0,,1681.0,,38.0,5,406297.0,81259.4,297564.0,297564.0,1182.0,38
29766,2025-04-30,2025-05-12~2025-05-18,1,1,3,3.0,0,0,406297.0,297564.0,1681.0,1182.0,38.0,38.0,5,406297.0,81259.4,297564.0,163416.0,657.0,21
29766,2025-04-30,2025-05-19~2025-05-25,1,1,4,4.0,0,0,297564.0,163416.0,1182.0,657.0,38.0,21.0,5,406297.0,81259.4,297564.0,60006.0,234.0,10
29766,2025-04-30,2025-05-26~2025-06-01,1,1,5,5.0,0,0,163416.0,60006.0,657.0,234.0,21.0,10.0,5,406297.0,81259.4,297564.0,35150.0,137.0,5
29766,2025-04-30,2025-06-02~2025-06-08,1,1,6,6.0,0,0,60006.0,35150.0,234.0,137.0,10.0,5.0,5,406297.0,81259.4,297564.0,19810.0,84.0,4
29766,2025-04-30,2025-06-09~2025-06-15,1,1,7,7.0,0,0,35150.0,19810.0,137.0,84.0,5.0,4.0,5,406297.0,81259.4,297564.0,62790.0,242.0,3
29766,2025-04-30,2025-06-16~2025-06-22,1,1,8,8.0,0,0,19810.0,62790.0,84.0,242.0,4.0,3.0,5,406297.0,81259.4,297564.0,14130.0,59.0,3
29766,2025-04-30,2025-06-23~2025-06-29,1,1,9,9.0,0,0,62790.0,14130.0,242.0,59.0,3.0,3.0,5,406297.0,81259.4,297564.0,8920.0,41.0,2
29831,2025-01-17,2025-01-13~2025-01-19,1,1,1,1.0,0,0,,,,,,,3,1472095.0,490698.3333333333,2070696.0,1472095.0,5808.0,77
29831,2025-01-17,2025-01-20~2025-01-26,1,1,2,2.0,0,0,,1472095.0,,5808.0,,77.0,3,1472095.0,490698.3333333333,2070696.0,2070696.0,8213.0,77
29831,2025-01-17,2025-01-27~2025-02-02,1,1,3,3.0,0,0,1472095.0,2070696.0,5808.0,8213.0,77.0,77.0,3,1472095.0,490698.3333333333,2070696.0,1065539.0,4140.0,77
29831,2025-01-17,2025-02-03~2025-02-09,1,1,4,4.0,0,0,2070696.0,1065539.0,8213.0,4140.0,77.0,77.0,3,1472095.0,490698.3333333333,2070696.0,386441.0,1474.0,45
29831,2025-01-17,2025-02-10~2025-02-16,1,1,5,5.0,0,0,1065539.0,386441.0,4140.0,1474.0,77.0,45.0,3,1472095.0,490698.3333333333,2070696.0,138003.0,505.0,18
29831,2025-01-17,2025-02-17~2025-02-23,1,1,6,6.0,0,0,386441.0,138003.0,1474.0,505.0,45.0,18.0,3,1472095.0,490698.3333333333,2070696.0,64035.0,240.0,8
29831,2025-01-17,2025-02-24~2025-03-02,1,1,7,7.0,0,0,138003.0,64035.0,505.0,240.0,18.0,8.0,3,1472095.0,490698.3333333333,2070696.0,26440.0,102.0,7
29831,2025-01-17,2025-03-03~2025-03-09,1,1,8,8.0,0,0,64035.0,26440.0,240.0,102.0,8.0,7.0,3,1472095.0,490698.3333333333,2070696.0,8480.0,36.0,2
29831,2025-01-17,2025-03-10~2025-03-16,1,1,9,9.0,0,0,26440.0,8480.0,102.0,36.0,7.0,2.0,3,1472095.0,490698.3333333333,2070696.0,1000.0,6.0,1
29831,2025-01-17,2025-09-22~2025-09-28,2,2,1,1.0,0,0,,,,,,,3,1472095.0,490698.3333333333,2070696.0,19611.0,67.0,1
29831,2025-01-17,2025-09-29~2025-10-05,2,2,2,2.0,0,0,,19611.0,,67.0,,1.0,3,1472095.0,490698.3333333333,2070696.0,12726.0,46.0,1
29831,2025-01-17,2025-10-06~2025-10-12,2,2,3,,0,0,,,,,,,3,1472095.0,490698.3333333333,2070696.0,0.0,0.0,0
29831,2025-01-17,2025-10-13~2025-10-19,2,2,4,3.0,0,1,19611.0,12726.0,67.0,46.0,1.0,1.0,3,1472095.0,490698.3333333333,2070696.0,20190.0,76.0,1
29882,2025-08-29,2025-08-25~2025-08-31,1,1,1,1.0,0,0,,,,,,,3,2629324.0,876441.3333333334,2440679.0,2629324.0,10390.0,80
29882,2025-08-29,2025-09-01~2025-09-07,1,1,2,2.0,0,0,,2629324.0,,10390.0,,80.0,3,2629324.0,876441.3333333334,2440679.0,2440679.0,9392.0,81
29882,2025-08-29,2025-09-08~2025-09-14,1,1,3,3.0,0,0,2629324.0,2440679.0,10390.0,9392.0,80.0,81.0,3,2629324.0,876441.3333333334,2440679.0,2045706.0,7844.0,79
29882,2025-08-29,2025-09-15~2025-09-21,1,1,4,4.0,0,0,2440679.0,2045706.0,9392.0,7844.0,81.0,79.0,3,2629324.0,876441.3333333334,2440679.0,1095851.0,4414.0,53
29882,2025-08-29,2025-09-22~2025-09-28,1,1,5,5.0,0,0,2045706.0,1095851.0,7844.0,4414.0,79.0,53.0,3,2629324.0,876441.3333333334,2440679.0,714779.0,2920.0,38
29882,2025-08-29,2025-09-29~2025-10-05,1,1,6,6.0,0,0,1095851.0,714779.0,4414.0,2920.0,53.0,38.0,3,2629324.0,876441.3333333334,2440679.0,485815.0,1965.0,17
